order_item_id,order_id,product_id,quantity,unit_price,line_discount,line_total
68129,23292,180,1,170.32,25.55,144.77
68130,23292,22,5,256.09,128.05,1152.4
68131,23292,21,2,383.14,76.63,689.65
68132,23293,57,2,67.88,0,135.76
68133,23293,11,4,731.47,0,2925.88
68134,23293,94,3,212.77,0,638.31
68135,23294,58,2,130.05,13.01,247.09
68136,23294,66,1,167.95,0,167.95
68137,23294,53,1,106.68,0,106.68
68138,23295,123,3,36.91,11.07,99.66
68139,23295,133,2,151.43,0,302.86
68140,23295,108,5,73.09,36.55,328.9
68141,23296,146,1,28.96,1.45,27.51
68142,23296,145,4,18.06,3.61,68.63
68143,23296,8,4,119,23.8,452.2
68144,23296,108,1,73.09,0,73.09
68145,23297,140,2,80.87,32.35,129.39
68146,23297,45,3,106.56,0,319.68
68147,23297,93,2,195.95,39.19,352.71
68148,23297,99,1,24.54,2.45,22.09
68149,23298,111,1,50.27,0,50.27
68150,23298,35,2,201.51,0,403.02
68151,23298,39,3,41.63,0,124.89
68152,23299,157,5,351.75,0,1758.75
68153,23299,57,3,67.88,20.36,183.28
68154,23300,72,3,388.73,58.31,1107.88
68155,23300,94,2,212.77,0,425.54
68156,23301,16,2,100.05,10.01,190.09
68157,23301,28,3,100.99,15.15,287.82
68158,23302,87,4,102.14,20.43,388.13
68159,23302,58,5,130.05,32.51,617.74
68160,23302,55,2,76.73,7.67,145.79
68161,23303,91,2,45.4,9.08,81.72
68162,23303,76,1,71.53,3.58,67.95
68163,23304,102,2,256.23,102.49,409.97
68164,23304,79,4,18.64,0,74.56
68165,23304,169,4,289.4,173.64,983.96
68166,23304,33,1,146.52,0,146.52
68167,23304,95,3,195.45,0,586.35
68168,23305,33,2,146.52,0,293.04
68169,23305,34,3,163.1,0,489.3
68170,23305,43,4,77.22,0,308.88
68171,23306,127,3,111.61,33.48,301.35
68172,23306,12,5,382.07,0,1910.35
68173,23306,32,5,136.37,0,681.85
68174,23307,67,5,165.1,0,825.5
68175,23307,119,2,70.48,14.1,126.86
68176,23308,65,2,495.18,0,990.36
68177,23308,50,4,41.25,0,165
68178,23308,23,1,319.83,31.98,287.85
68179,23309,125,5,65.72,49.29,279.31
68180,23310,25,5,395.31,395.31,1581.24
68181,23310,154,3,156.3,0,468.9
68182,23310,43,2,77.22,0,154.44
68183,23310,180,3,170.32,0,510.96
68184,23311,126,1,64.33,6.43,57.9
68185,23311,13,4,281.2,0,1124.8
68186,23311,45,1,106.56,5.33,101.23
68187,23311,127,4,111.61,0,446.44
68188,23312,102,3,256.23,115.3,653.39
68189,23312,83,5,22.36,22.36,89.44
68190,23312,98,5,86.81,43.41,390.64
68191,23312,14,1,252.77,12.64,240.13
68192,23313,83,3,22.36,3.35,63.73
68193,23313,29,2,55.35,16.61,94.09
68194,23313,89,3,98.4,44.28,250.92
68195,23314,33,5,146.52,109.89,622.71
68196,23314,139,2,96.93,0,193.86
68197,23314,147,2,68.46,20.54,116.38
68198,23314,31,3,189.7,85.37,483.73
68199,23314,137,2,48.66,14.6,82.72
68200,23315,36,1,68.53,0,68.53
68201,23315,46,4,36.66,0,146.64
68202,23315,104,1,68.38,0,68.38
68203,23316,53,3,106.68,0,320.04
68204,23316,56,2,39.7,0,79.4
68205,23317,63,2,179.51,35.9,323.12
68206,23317,61,5,163.84,0,819.2
68207,23318,64,2,65.78,6.58,124.98
68208,23318,8,3,119,0,357
68209,23318,3,3,653.72,0,1961.16
68210,23318,5,5,631.63,315.82,2842.33
68211,23318,53,2,106.68,21.34,192.02
68212,23319,120,4,58.41,0,233.64
68213,23319,145,5,18.06,0,90.3
68214,23319,141,1,74.42,7.44,66.98
68215,23320,35,1,201.51,10.08,191.43
68216,23320,45,2,106.56,31.97,181.15
68217,23320,165,3,109.94,0,329.82
68218,23320,158,1,333.15,0,333.15
68219,23321,63,3,179.51,0,538.53
68220,23321,64,5,65.78,0,328.9
68221,23322,99,1,24.54,1.23,23.31
68222,23322,20,3,45.98,0,137.94
68223,23322,21,4,383.14,229.88,1302.68
68224,23322,98,2,86.81,34.72,138.9
68225,23323,66,4,167.95,0,671.8
68226,23323,136,3,86.69,13,247.07
68227,23324,105,3,189.36,28.4,539.68
68228,23324,158,3,333.15,149.92,849.53
68229,23324,99,1,24.54,0,24.54
68230,23325,44,4,208.95,41.79,794.01
68231,23325,45,5,106.56,79.92,452.88
68232,23325,52,1,136.2,13.62,122.58
68233,23325,108,2,73.09,7.31,138.87
68234,23325,15,2,849.35,0,1698.7
68235,23326,179,2,183.74,18.37,349.11
68236,23326,130,4,32.26,0,129.04
68237,23326,138,4,85.15,34.06,306.54
68238,23327,46,3,36.66,0,109.98
68239,23327,111,2,50.27,10.05,90.49
68240,23327,51,2,95.66,9.57,181.75
68241,23328,25,4,395.31,158.12,1423.12
68242,23328,22,2,256.09,51.22,460.96
68243,23329,83,4,22.36,0,89.44
68244,23329,22,5,256.09,0,1280.45
68245,23329,165,5,109.94,0,549.7
68246,23330,58,3,130.05,0,390.15
68247,23330,90,3,53.32,0,159.96
68248,23330,37,5,182.06,0,910.3
68249,23330,76,2,71.53,0,143.06
68250,23331,3,3,653.72,0,1961.16
68251,23331,91,5,45.4,0,227
68252,23331,9,2,445.49,133.65,757.33
68253,23332,23,2,319.83,31.98,607.68
68254,23332,74,2,498.36,49.84,946.88
68255,23332,111,5,50.27,37.7,213.65
68256,23332,102,1,256.23,0,256.23
68257,23333,11,4,731.47,0,2925.88
68258,23333,146,4,28.96,11.58,104.26
68259,23333,136,3,86.69,26.01,234.06
68260,23334,165,1,109.94,0,109.94
68261,23335,98,4,86.81,52.09,295.15
68262,23336,149,3,12.22,5.5,31.16
68263,23336,98,3,86.81,0,260.43
68264,23337,26,2,237.54,0,475.08
68265,23337,10,3,679.85,101.98,1937.57
68266,23337,2,3,645.05,0,1935.15
68267,23337,151,2,112.58,0,225.16
68268,23338,85,3,36.21,0,108.63
68269,23339,34,4,163.1,0,652.4
68270,23339,120,1,58.41,11.68,46.73
68271,23339,73,5,429.27,321.95,1824.4
68272,23340,101,4,132.52,0,530.08
68273,23340,30,4,64.7,0,258.8
68274,23341,13,5,281.2,0,1406
68275,23341,10,4,679.85,543.88,2175.52
68276,23341,163,3,226.52,0,679.56
68277,23341,2,4,645.05,0,2580.2
68278,23342,142,3,52.88,15.86,142.78
68279,23342,25,2,395.31,0,790.62
68280,23342,78,2,27.31,0,54.62
68281,23343,116,3,48.88,7.33,139.31
68282,23343,47,1,114.2,5.71,108.49
68283,23343,51,5,95.66,0,478.3
68284,23343,118,3,80.9,0,242.7
68285,23344,17,1,393.31,0,393.31
68286,23344,41,4,172.76,0,691.04
68287,23344,56,1,39.7,5.96,33.74
68288,23345,66,4,167.95,0,671.8
68289,23345,97,5,42.35,10.59,201.16
68290,23345,72,1,388.73,38.87,349.86
68291,23346,111,2,50.27,20.11,80.43
68292,23346,46,5,36.66,0,183.3
68293,23347,131,2,8.99,0.9,17.08
68294,23347,148,5,42,21,189
68295,23348,87,2,102.14,30.64,173.64
68296,23348,148,2,42,0,84
68297,23348,81,2,51.13,5.11,97.15
68298,23349,23,4,319.83,127.93,1151.39
68299,23349,40,3,127.74,0,383.22
68300,23349,11,5,731.47,182.87,3474.48
68301,23349,55,2,76.73,0,153.46
68302,23350,1,1,784.44,39.22,745.22
68303,23350,2,3,645.05,0,1935.15
68304,23350,55,3,76.73,34.53,195.66
68305,23350,53,4,106.68,21.34,405.38
68306,23350,6,2,582.88,174.86,990.9
68307,23351,115,3,91.5,0,274.5
68308,23351,82,5,70.73,0,353.65
68309,23351,10,4,679.85,0,2719.4
68310,23352,83,4,22.36,0,89.44
68311,23352,26,5,237.54,118.77,1068.93
68312,23353,8,1,119,11.9,107.1
68313,23353,81,3,51.13,0,153.39
68314,23354,27,5,289.88,217.41,1231.99
68315,23354,165,2,109.94,21.99,197.89
68316,23355,171,1,248.68,0,248.68
68317,23355,34,4,163.1,32.62,619.78
68318,23355,64,1,65.78,3.29,62.49
68319,23356,85,2,36.21,0,72.42
68320,23356,34,3,163.1,97.86,391.44
68321,23357,159,2,94.31,0,188.62
68322,23358,78,3,27.31,0,81.93
68323,23358,13,4,281.2,112.48,1012.32
68324,23358,99,1,24.54,4.91,19.63
68325,23358,38,3,196.28,0,588.84
68326,23359,54,3,62.06,0,186.18
68327,23360,116,2,48.88,4.89,92.87
68328,23360,158,2,333.15,99.95,566.35
68329,23360,148,2,42,16.8,67.2
68330,23360,159,1,94.31,0,94.31
68331,23361,70,1,90.31,4.52,85.79
68332,23361,2,3,645.05,193.52,1741.63
68333,23361,61,2,163.84,49.15,278.53
68334,23361,83,5,22.36,0,111.8
68335,23362,130,1,32.26,0,32.26
68336,23362,114,4,29.7,5.94,112.86
68337,23363,119,1,70.48,3.52,66.96
68338,23363,126,1,64.33,0,64.33
68339,23363,38,2,196.28,58.88,333.68
68340,23364,8,1,119,0,119
68341,23364,64,4,65.78,0,263.12
68342,23364,70,3,90.31,0,270.93
68343,23364,19,3,89.64,0,268.92
68344,23365,10,1,679.85,33.99,645.86
68345,23365,76,2,71.53,0,143.06
68346,23366,20,5,45.98,22.99,206.91
68347,23366,25,2,395.31,79.06,711.56
68348,23366,146,2,28.96,0,57.92
68349,23366,140,5,80.87,40.44,363.91
68350,23366,22,2,256.09,0,512.18
68351,23367,129,4,146.74,88.04,498.92
68352,23367,78,1,27.31,0,27.31
68353,23367,122,5,14.26,10.7,60.6
68354,23368,151,1,112.58,0,112.58
68355,23368,125,3,65.72,19.72,177.44
68356,23368,126,3,64.33,9.65,183.34
68357,23369,82,3,70.73,31.83,180.36
68358,23369,161,3,317.22,0,951.66
68359,23369,88,3,56.98,0,170.94
68360,23369,6,5,582.88,0,2914.4
68361,23369,128,4,46.57,0,186.28
68362,23370,117,1,82.18,4.11,78.07
68363,23370,119,4,70.48,0,281.92
68364,23371,128,2,46.57,4.66,88.48
68365,23371,50,4,41.25,0,165
68366,23371,130,3,32.26,14.52,82.26
68367,23371,52,2,136.2,13.62,258.78
68368,23371,91,2,45.4,18.16,72.64
68369,23372,41,4,172.76,0,691.04
68370,23372,101,1,132.52,0,132.52
68371,23372,118,4,80.9,0,323.6
68372,23372,43,4,77.22,0,308.88
68373,23373,65,5,495.18,123.8,2352.1
68374,23373,63,1,179.51,0,179.51
68375,23374,103,5,190.36,142.77,809.03
68376,23374,157,3,351.75,0,1055.25
68377,23375,92,1,49.3,2.47,46.83
68378,23375,100,4,102.73,82.18,328.74
68379,23375,130,2,32.26,0,64.52
68380,23375,12,5,382.07,0,1910.35
68381,23376,127,3,111.61,0,334.83
68382,23376,123,4,36.91,22.15,125.49
68383,23376,42,5,218.88,0,1094.4
68384,23376,35,3,201.51,0,604.53
68385,23377,87,1,102.14,5.11,97.03
68386,23377,107,3,11.93,1.79,34
68387,23378,121,4,58.96,35.38,200.46
68388,23378,173,4,135.57,54.23,488.05
68389,23378,36,2,68.53,6.85,130.21
68390,23378,45,1,106.56,0,106.56
68391,23379,158,3,333.15,49.97,949.48
68392,23379,31,3,189.7,85.37,483.73
68393,23379,62,4,278.79,55.76,1059.4
68394,23379,16,2,100.05,0,200.1
68395,23380,59,5,11.84,5.92,53.28
68396,23380,134,5,46.78,0,233.9
68397,23380,140,1,80.87,0,80.87
68398,23381,153,4,270.19,0,1080.76
68399,23381,54,2,62.06,0,124.12
68400,23381,57,5,67.88,0,339.4
68401,23382,144,1,97.88,9.79,88.09
68402,23382,43,5,77.22,0,386.1
68403,23382,34,2,163.1,48.93,277.27
68404,23382,9,1,445.49,0,445.49
68405,23383,117,4,82.18,32.87,295.85
68406,23384,110,4,27.86,16.72,94.72
68407,23384,98,2,86.81,0,173.62
68408,23384,157,1,351.75,17.59,334.16
68409,23384,61,2,163.84,0,327.68
68410,23385,27,1,289.88,0,289.88
68411,23385,84,1,80.88,16.18,64.7
68412,23386,27,1,289.88,28.99,260.89
68413,23386,33,5,146.52,0,732.6
68414,23386,23,1,319.83,0,319.83
68415,23386,155,5,48.02,0,240.1
68416,23387,134,5,46.78,0,233.9
68417,23387,30,4,64.7,25.88,232.92
68418,23387,27,2,289.88,28.99,550.77
68419,23387,100,1,102.73,10.27,92.46
68420,23388,34,3,163.1,48.93,440.37
68421,23388,67,3,165.1,0,495.3
68422,23388,138,5,85.15,0,425.75
68423,23389,25,3,395.31,0,1185.93
68424,23389,22,5,256.09,64.02,1216.43
68425,23389,68,2,67.05,6.71,127.39
68426,23389,48,2,122.03,0,244.06
68427,23390,170,1,243.31,0,243.31
68428,23390,21,2,383.14,0,766.28
68429,23391,16,2,100.05,10.01,190.09
68430,23391,111,1,50.27,5.03,45.24
68431,23392,118,5,80.9,20.23,384.27
68432,23393,52,1,136.2,0,136.2
68433,23393,67,4,165.1,66.04,594.36
68434,23394,154,5,156.3,39.08,742.42
68435,23394,161,5,317.22,237.92,1348.18
68436,23395,22,5,256.09,128.05,1152.4
68437,23395,33,5,146.52,109.89,622.71
68438,23395,127,1,111.61,0,111.61
68439,23396,15,3,849.35,254.81,2293.24
68440,23396,10,1,679.85,0,679.85
68441,23396,40,5,127.74,0,638.7
68442,23397,89,4,98.4,0,393.6
68443,23397,85,4,36.21,21.73,123.11
68444,23397,175,3,167.42,0,502.26
68445,23398,84,5,80.88,0,404.4
68446,23398,14,5,252.77,0,1263.85
68447,23398,34,1,163.1,24.47,138.63
68448,23398,10,5,679.85,0,3399.25
68449,23399,85,2,36.21,0,72.42
68450,23400,100,4,102.73,0,410.92
68451,23400,104,5,68.38,34.19,307.71
68452,23401,89,2,98.4,9.84,186.96
68453,23401,90,5,53.32,26.66,239.94
68454,23401,68,3,67.05,10.06,191.09
68455,23402,87,4,102.14,0,408.56
68456,23402,51,2,95.66,9.57,181.75
68457,23402,10,2,679.85,135.97,1223.73
68458,23403,87,5,102.14,51.07,459.63
68459,23403,174,1,26.17,0,26.17
68460,23404,5,1,631.63,0,631.63
68461,23404,9,4,445.49,0,1781.96
68462,23405,1,4,784.44,313.78,2823.98
68463,23405,44,3,208.95,62.69,564.16
68464,23405,37,4,182.06,0,728.24
68465,23405,48,1,122.03,0,122.03
68466,23406,78,2,27.31,0,54.62
68467,23406,35,5,201.51,100.76,906.79
68468,23406,57,3,67.88,30.55,173.09
68469,23407,22,4,256.09,0,1024.36
68470,23407,116,3,48.88,0,146.64
68471,23407,129,3,146.74,22.01,418.21
68472,23408,41,2,172.76,0,345.52
68473,23408,143,1,61.69,0,61.69
68474,23408,44,4,208.95,0,835.8
68475,23408,33,1,146.52,0,146.52
68476,23408,7,5,139.25,69.63,626.62
68477,23409,33,2,146.52,29.3,263.74
68478,23410,61,5,163.84,0,819.2
68479,23410,64,5,65.78,0,328.9
68480,23410,55,3,76.73,0,230.19
68481,23410,73,2,429.27,85.85,772.69
68482,23410,1,2,784.44,0,1568.88
68483,23411,75,5,359.3,179.65,1616.85
68484,23411,137,1,48.66,7.3,41.36
68485,23412,152,2,304.15,91.25,517.05
68486,23412,161,4,317.22,126.89,1141.99
68487,23412,40,4,127.74,0,510.96
68488,23413,68,3,67.05,10.06,191.09
68489,23413,167,1,284.99,0,284.99
68490,23413,170,1,243.31,24.33,218.98
68491,23413,165,5,109.94,0,549.7
68492,23414,180,3,170.32,0,510.96
68493,23415,170,5,243.31,0,1216.55
68494,23415,32,5,136.37,0,681.85
68495,23415,49,5,162.75,40.69,773.06
68496,23416,76,2,71.53,0,143.06
68497,23416,22,4,256.09,153.65,870.71
68498,23416,34,2,163.1,0,326.2
68499,23417,150,5,64.97,16.24,308.61
68500,23417,129,5,146.74,0,733.7
68501,23417,62,3,278.79,0,836.37
68502,23418,155,1,48.02,0,48.02
68503,23419,78,3,27.31,0,81.93
68504,23419,81,1,51.13,7.67,43.46
68505,23420,138,1,85.15,0,85.15
68506,23420,31,1,189.7,28.46,161.24
68507,23420,107,5,11.93,0,59.65
68508,23421,44,2,208.95,0,417.9
68509,23421,37,5,182.06,182.06,728.24
68510,23421,59,1,11.84,0.59,11.25
68511,23421,63,5,179.51,0,897.55
68512,23421,34,4,163.1,32.62,619.78
68513,23422,68,1,67.05,0,67.05
68514,23422,18,1,325.63,0,325.63
68515,23423,74,2,498.36,0,996.72
68516,23423,72,4,388.73,0,1554.92
68517,23424,66,2,167.95,0,335.9
68518,23424,159,4,94.31,0,377.24
68519,23424,104,5,68.38,0,341.9
68520,23425,104,1,68.38,0,68.38
68521,23425,129,3,146.74,44.02,396.2
68522,23425,128,5,46.57,34.93,197.92
68523,23426,73,1,429.27,0,429.27
68524,23426,171,3,248.68,74.6,671.44
68525,23426,55,2,76.73,23.02,130.44
68526,23427,75,1,359.3,0,359.3
68527,23427,69,4,404.07,0,1616.28
68528,23428,74,1,498.36,0,498.36
68529,23428,69,4,404.07,0,1616.28
68530,23428,102,1,256.23,0,256.23
68531,23428,68,1,67.05,3.35,63.7
68532,23429,111,3,50.27,0,150.81
68533,23429,27,4,289.88,57.98,1101.54
68534,23429,66,4,167.95,67.18,604.62
68535,23430,34,4,163.1,0,652.4
68536,23430,14,2,252.77,0,505.54
68537,23431,27,4,289.88,231.9,927.62
68538,23431,160,2,355.69,35.57,675.81
68539,23431,123,3,36.91,16.61,94.12
68540,23431,25,2,395.31,39.53,751.09
68541,23432,25,4,395.31,316.25,1264.99
68542,23432,151,3,112.58,0,337.74
68543,23432,102,2,256.23,0,512.46
68544,23433,32,3,136.37,0,409.11
68545,23433,42,4,218.88,43.78,831.74
68546,23434,22,2,256.09,0,512.18
68547,23435,45,1,106.56,10.66,95.9
68548,23435,40,5,127.74,0,638.7
68549,23435,36,3,68.53,0,205.59
68550,23435,6,1,582.88,58.29,524.59
68551,23436,99,5,24.54,6.14,116.56
68552,23436,64,1,65.78,0,65.78
68553,23436,66,3,167.95,25.19,478.66
68554,23436,81,5,51.13,0,255.65
68555,23437,130,3,32.26,14.52,82.26
68556,23437,141,2,74.42,29.77,119.07
68557,23437,31,3,189.7,28.46,540.64
68558,23437,146,3,28.96,0,86.88
68559,23437,123,5,36.91,27.68,156.87
68560,23438,83,2,22.36,6.71,38.01
68561,23438,81,1,51.13,5.11,46.02
68562,23438,165,2,109.94,0,219.88
68563,23438,79,1,18.64,0,18.64
68564,23438,164,5,350.8,0,1754
68565,23439,14,3,252.77,37.92,720.39
68566,23440,100,3,102.73,46.23,261.96
68567,23440,89,4,98.4,19.68,373.92
68568,23441,26,1,237.54,23.75,213.79
68569,23441,17,3,393.31,59,1120.93
68570,23442,117,5,82.18,0,410.9
68571,23442,65,5,495.18,0,2475.9
68572,23442,17,1,393.31,19.67,373.64
68573,23443,44,1,208.95,0,208.95
68574,23443,151,5,112.58,28.15,534.75
68575,23444,177,1,86.61,0,86.61
68576,23444,138,2,85.15,17.03,153.27
68577,23444,55,4,76.73,0,306.92
68578,23445,99,1,24.54,0,24.54
68579,23445,1,3,784.44,0,2353.32
68580,23445,103,2,190.36,38.07,342.65
68581,23445,98,2,86.81,26.04,147.58
68582,23446,14,1,252.77,0,252.77
68583,23446,94,2,212.77,0,425.54
68584,23447,38,3,196.28,29.44,559.4
68585,23447,142,3,52.88,15.86,142.78
68586,23447,63,4,179.51,71.8,646.24
68587,23448,13,2,281.2,56.24,506.16
68588,23448,111,4,50.27,20.11,180.97
68589,23449,66,3,167.95,0,503.85
68590,23449,142,3,52.88,15.86,142.78
68591,23449,146,4,28.96,0,115.84
68592,23450,140,1,80.87,0,80.87
68593,23450,19,5,89.64,0,448.2
68594,23450,37,3,182.06,0,546.18
68595,23451,1,1,784.44,0,784.44
68596,23451,152,1,304.15,0,304.15
68597,23451,157,5,351.75,0,1758.75
68598,23452,138,2,85.15,8.52,161.78
68599,23452,62,4,278.79,0,1115.16
68600,23453,37,5,182.06,182.06,728.24
68601,23453,168,1,246.42,12.32,234.1
68602,23453,85,4,36.21,14.48,130.36
68603,23453,35,5,201.51,0,1007.55
68604,23454,83,1,22.36,0,22.36
68605,23455,10,5,679.85,0,3399.25
68606,23455,20,1,45.98,0,45.98
68607,23456,17,5,393.31,0,1966.55
68608,23456,20,5,45.98,0,229.9
68609,23456,16,3,100.05,30.02,270.13
68610,23457,88,4,56.98,22.79,205.13
68611,23457,89,3,98.4,0,295.2
68612,23457,177,3,86.61,38.97,220.86
68613,23458,96,2,103.5,10.35,196.65
68614,23458,12,1,382.07,38.21,343.86
68615,23459,161,3,317.22,0,951.66
68616,23459,91,3,45.4,6.81,129.39
68617,23459,158,3,333.15,0,999.45
68618,23459,36,2,68.53,0,137.06
68619,23460,125,3,65.72,9.86,187.3
68620,23460,124,3,36.3,0,108.9
68621,23460,126,2,64.33,0,128.66
68622,23460,12,4,382.07,229.24,1299.04
68623,23461,110,5,27.86,0,139.3
68624,23461,23,1,319.83,31.98,287.85
68625,23461,114,5,29.7,22.28,126.22
68626,23461,9,4,445.49,0,1781.96
68627,23462,163,4,226.52,0,906.08
68628,23462,165,5,109.94,27.49,522.21
68629,23462,162,3,307.3,138.29,783.61
68630,23463,112,2,27.52,5.5,49.54
68631,23463,137,3,48.66,21.9,124.08
68632,23463,111,3,50.27,22.62,128.19
68633,23464,97,1,42.35,0,42.35
68634,23465,12,1,382.07,57.31,324.76
68635,23465,84,4,80.88,0,323.52
68636,23465,111,5,50.27,12.57,238.78
68637,23465,25,1,395.31,19.77,375.54
68638,23465,99,4,24.54,19.63,78.53
68639,23466,155,3,48.02,14.41,129.65
68640,23466,6,5,582.88,0,2914.4
68641,23466,18,1,325.63,0,325.63
68642,23466,61,4,163.84,65.54,589.82
68643,23467,98,3,86.81,0,260.43
68644,23467,22,1,256.09,12.8,243.29
68645,23468,58,3,130.05,0,390.15
68646,23468,82,4,70.73,14.15,268.77
68647,23468,86,5,105.89,52.95,476.5
68648,23469,10,4,679.85,407.91,2311.49
68649,23469,1,4,784.44,0,3137.76
68650,23470,102,5,256.23,128.12,1153.03
68651,23471,32,3,136.37,0,409.11
68652,23471,11,4,731.47,146.29,2779.59
68653,23471,35,4,201.51,40.3,765.74
68654,23472,101,2,132.52,0,265.04
68655,23472,107,1,11.93,0,11.93
68656,23473,13,1,281.2,0,281.2
68657,23473,100,1,102.73,0,102.73
68658,23473,157,3,351.75,158.29,896.96
68659,23474,110,5,27.86,0,139.3
68660,23475,114,2,29.7,8.91,50.49
68661,23475,12,5,382.07,0,1910.35
68662,23475,2,1,645.05,129.01,516.04
68663,23475,86,5,105.89,79.42,450.03
68664,23476,53,1,106.68,0,106.68
68665,23476,49,2,162.75,16.28,309.22
68666,23476,139,1,96.93,0,96.93
68667,23477,26,3,237.54,71.26,641.36
68668,23477,57,4,67.88,0,271.52
68669,23478,69,2,404.07,40.41,767.73
68670,23478,110,4,27.86,5.57,105.87
68671,23479,13,1,281.2,0,281.2
68672,23479,86,3,105.89,0,317.67
68673,23480,15,5,849.35,0,4246.75
68674,23481,116,3,48.88,0,146.64
68675,23481,34,3,163.1,24.47,464.83
68676,23482,59,5,11.84,2.96,56.24
68677,23482,163,4,226.52,0,906.08
68678,23482,153,3,270.19,162.11,648.46
68679,23482,146,4,28.96,0,115.84
68680,23482,61,5,163.84,0,819.2
68681,23483,172,3,174.58,78.56,445.18
68682,23483,101,3,132.52,19.88,377.68
68683,23484,141,5,74.42,37.21,334.89
68684,23484,157,2,351.75,70.35,633.15
68685,23485,122,2,14.26,0,28.52
68686,23485,148,4,42,25.2,142.8
68687,23485,51,3,95.66,43.05,243.93
68688,23486,99,3,24.54,7.36,66.26
68689,23486,51,1,95.66,0,95.66
68690,23486,6,5,582.88,0,2914.4
68691,23486,89,1,98.4,0,98.4
68692,23487,93,4,195.95,39.19,744.61
68693,23488,5,4,631.63,0,2526.52
68694,23488,49,5,162.75,122.06,691.69
68695,23488,132,4,113.54,22.71,431.45
68696,23488,51,2,95.66,9.57,181.75
68697,23489,52,1,136.2,6.81,129.39
68698,23489,56,5,39.7,0,198.5
68699,23489,29,3,55.35,24.91,141.14
68700,23490,116,1,48.88,7.33,41.55
68701,23490,87,1,102.14,0,102.14
68702,23490,24,2,84.36,0,168.72
68703,23490,90,2,53.32,10.66,95.98
68704,23491,160,1,355.69,17.78,337.91
68705,23491,114,1,29.7,1.49,28.21
68706,23491,90,3,53.32,8,151.96
68707,23492,17,1,393.31,39.33,353.98
68708,23492,100,1,102.73,15.41,87.32
68709,23492,22,5,256.09,0,1280.45
68710,23493,95,5,195.45,0,977.25
68711,23494,63,1,179.51,0,179.51
68712,23494,62,3,278.79,0,836.37
68713,23495,50,2,41.25,4.13,78.37
68714,23495,175,2,167.42,16.74,318.1
68715,23496,165,4,109.94,21.99,417.77
68716,23496,30,4,64.7,0,258.8
68717,23496,100,4,102.73,20.55,390.37
68718,23497,70,5,90.31,0,451.55
68719,23497,17,5,393.31,0,1966.55
68720,23497,175,3,167.42,50.23,452.03
68721,23497,101,1,132.52,0,132.52
68722,23498,30,1,64.7,3.24,61.46
68723,23498,20,1,45.98,6.9,39.08
68724,23499,21,1,383.14,0,383.14
68725,23499,78,4,27.31,16.39,92.85
68726,23500,90,2,53.32,0,106.64
68727,23500,86,2,105.89,0,211.78
68728,23501,10,2,679.85,0,1359.7
68729,23501,5,3,631.63,94.74,1800.15
68730,23501,103,4,190.36,0,761.44
68731,23502,47,5,114.2,0,571
68732,23502,161,1,317.22,47.58,269.64
68733,23502,151,4,112.58,45.03,405.29
68734,23503,50,3,41.25,0,123.75
68735,23503,82,5,70.73,0,353.65
68736,23504,78,1,27.31,0,27.31
68737,23504,112,3,27.52,0,82.56
68738,23505,67,1,165.1,8.26,156.84
68739,23505,120,3,58.41,0,175.23
68740,23506,85,2,36.21,3.62,68.8
68741,23506,121,5,58.96,14.74,280.06
68742,23506,23,3,319.83,191.9,767.59
68743,23507,65,1,495.18,0,495.18
68744,23507,95,3,195.45,0,586.35
68745,23507,69,2,404.07,121.22,686.92
68746,23508,180,4,170.32,0,681.28
68747,23508,66,3,167.95,0,503.85
68748,23508,68,1,67.05,6.71,60.34
68749,23509,149,1,12.22,0,12.22
68750,23509,7,1,139.25,6.96,132.29
68751,23510,175,4,167.42,33.48,636.2
68752,23510,103,2,190.36,0,380.72
68753,23510,130,5,32.26,8.07,153.23
68754,23510,97,2,42.35,8.47,76.23
68755,23511,17,1,393.31,59,334.31
68756,23511,96,2,103.5,10.35,196.65
68757,23512,50,1,41.25,2.06,39.19
68758,23512,47,4,114.2,0,456.8
68759,23513,101,4,132.52,26.5,503.58
68760,23513,14,2,252.77,0,505.54
68761,23513,13,3,281.2,42.18,801.42
68762,23514,116,5,48.88,0,244.4
68763,23514,126,3,64.33,9.65,183.34
68764,23514,93,2,195.95,0,391.9
68765,23514,130,5,32.26,0,161.3
68766,23515,130,5,32.26,0,161.3
68767,23515,50,3,41.25,24.75,99
68768,23516,68,2,67.05,0,134.1
68769,23517,99,4,24.54,9.82,88.34
68770,23517,105,4,189.36,0,757.44
68771,23517,89,4,98.4,39.36,354.24
68772,23518,161,4,317.22,190.33,1078.55
68773,23518,120,5,58.41,0,292.05
68774,23518,41,4,172.76,0,691.04
68775,23519,81,5,51.13,0,255.65
68776,23519,111,1,50.27,0,50.27
68777,23519,84,2,80.88,0,161.76
68778,23519,79,1,18.64,0.93,17.71
68779,23520,132,2,113.54,45.42,181.66
68780,23520,155,4,48.02,0,192.08
68781,23520,96,3,103.5,0,310.5
68782,23521,10,5,679.85,339.93,3059.32
68783,23521,5,1,631.63,0,631.63
68784,23521,21,3,383.14,114.94,1034.48
68785,23522,117,2,82.18,0,164.36
68786,23522,106,2,92.28,0,184.56
68787,23522,49,2,162.75,0,325.5
68788,23523,38,4,196.28,0,785.12
68789,23523,121,4,58.96,0,235.84
68790,23523,37,2,182.06,54.62,309.5
68791,23523,112,4,27.52,5.5,104.58
