customer_id,customer_code,signup_date,gender,age_band,city,state,acquisition_channel,customer_status
4058,CUST-04058,22-10-2024,Male,18-24,Charlotte,NC,Social Media,Active
4059,CUST-04059,28-07-2023,Female,55-64,Fort Worth,TX,Paid Search,Active
4060,CUST-04060,08-02-2024,Female,55-64,San Jose,CA,Referral,Active
4061,CUST-04061,14-06-2023,Female,55-64,San Diego,CA,Paid Search,Inactive
4062,CUST-04062,10-03-2024,Male,25-34,San Antonio,TX,Email,Active
4063,CUST-04063,10-02-2025,Prefer not to say,25-34,New York,NY,Email,Active
4064,CUST-04064,14-02-2025,Male,35-44,Miami,FL,Social Media,Active
4065,CUST-04065,19-02-2025,Female,25-34,Jacksonville,FL,Referral,Active
4066,CUST-04066,07-04-2025,Non-binary,35-44,San Diego,CA,Paid Search,Active
4067,CUST-04067,31-12-2023,Prefer not to say,25-34,San Diego,CA,Paid Search,Active
4068,CUST-04068,10-11-2024,Prefer not to say,25-34,San Antonio,TX,Paid Search,Active
4069,CUST-04069,11-04-2025,Non-binary,45-54,Atlanta,GA,Email,Active
4070,CUST-04070,05-02-2024,Male,35-44,Jacksonville,FL,Paid Search,Active
4071,CUST-04071,09-08-2023,Female,45-54,Seattle,WA,Referral,Active
4072,CUST-04072,15-08-2025,Male,25-34,New York,NY,Referral,Active
4073,CUST-04073,25-01-2024,Male,25-34,Houston,TX,Organic Search,Active
4074,CUST-04074,03-03-2024,Prefer not to say,55-64,Miami,FL,Email,Active
4075,CUST-04075,05-01-2025,Non-binary,35-44,Austin,TX,Social Media,Active
4076,CUST-04076,27-03-2025,Male,55-64,Charlotte,NC,Organic Search,Active
4077,CUST-04077,27-11-2024,Female,25-34,New York,NY,Organic Search,Active
4078,CUST-04078,09-10-2024,Female,18-24,Nashville,TN,Social Media,Active
4079,CUST-04079,29-05-2024,Male,65+,Miami,FL,Direct,Active
4080,CUST-04080,23-10-2023,Male,35-44,San Antonio,TX,Organic Search,Active
4081,CUST-04081,06-11-2025,Female,18-24,Chicago,IL,Organic Search,Active
4082,CUST-04082,01-08-2025,Female,55-64,Austin,TX,Direct,Inactive
4083,CUST-04083,08-07-2023,Male,65+,Denver,CO,Paid Search,Active
4084,CUST-04084,14-08-2025,Non-binary,35-44,Houston,TX,Organic Search,Active
4085,CUST-04085,13-09-2024,Female,35-44,Fort Worth,TX,Organic Search,Active
4086,CUST-04086,12-12-2024,Male,18-24,Philadelphia,PA,Organic Search,Active
4087,CUST-04087,14-11-2024,Female,65+,New York,NY,Email,Active
4088,CUST-04088,01-06-2024,Female,55-64,New York,NY,Social Media,Active
4089,CUST-04089,10-10-2025,Female,65+,Washington,DC,Email,Active
4090,CUST-04090,23-03-2025,Female,35-44,New York,NY,Referral,Active
4091,CUST-04091,03-05-2025,Female,25-34,Columbus,OH,Paid Search,Active
4092,CUST-04092,02-08-2025,Female,25-34,Houston,TX,Email,Active
4093,CUST-04093,22-09-2023,Female,25-34,Seattle,WA,Organic Search,Active
4094,CUST-04094,16-03-2025,Female,25-34,Fort Worth,TX,Social Media,Active
4095,CUST-04095,27-09-2024,Female,25-34,Seattle,WA,Organic Search,Active
4096,CUST-04096,06-10-2024,Male,55-64,San Antonio,TX,Social Media,Active
4097,CUST-04097,21-02-2025,Non-binary,45-54,Portland,OR,Email,Active
4098,CUST-04098,04-03-2024,Female,25-34,Philadelphia,PA,Direct,Active
4099,CUST-04099,11-06-2023,Female,45-54,Dallas,TX,Referral,Active
4100,CUST-04100,24-09-2023,Female,55-64,Boston,MA,Organic Search,Active
4101,CUST-04101,16-07-2024,Male,55-64,Los Angeles,CA,Organic Search,Active
4102,CUST-04102,20-03-2024,Male,45-54,Atlanta,GA,Social Media,Active
4103,CUST-04103,19-02-2024,Female,25-34,Dallas,TX,Organic Search,Active
4104,CUST-04104,26-11-2024,Female,55-64,New York,NY,Organic Search,Active
4105,CUST-04105,09-06-2024,Female,18-24,Fort Worth,TX,Paid Search,Active
4106,CUST-04106,19-12-2023,Male,55-64,Seattle,WA,Social Media,Active
4107,CUST-04107,19-11-2023,Male,55-64,Portland,OR,Social Media,Active
4108,CUST-04108,09-01-2025,Female,18-24,Austin,TX,Referral,Active
4109,CUST-04109,30-07-2023,Female,18-24,Denver,CO,Email,Active
4110,CUST-04110,29-07-2024,Female,45-54,Philadelphia,PA,Social Media,Active
4111,CUST-04111,26-11-2023,Male,45-54,Denver,CO,Referral,Active
4112,CUST-04112,30-07-2023,Male,65+,Los Angeles,CA,Organic Search,Active
4113,CUST-04113,05-07-2025,Female,45-54,Phoenix,AZ,Social Media,Active
4114,CUST-04114,19-06-2024,Female,45-54,Houston,TX,Direct,Active
4115,CUST-04115,26-05-2024,Non-binary,25-34,Denver,CO,Social Media,Active
4116,CUST-04116,27-12-2023,Female,25-34,Philadelphia,PA,Organic Search,Active
4117,CUST-04117,05-08-2023,Female,45-54,Dallas,TX,Organic Search,Active
4118,CUST-04118,31-10-2025,Male,45-54,Philadelphia,PA,Referral,Active
4119,CUST-04119,06-09-2024,Female,35-44,New York,NY,Email,Active
4120,CUST-04120,27-11-2024,Male,35-44,Las Vegas,NV,Paid Search,Active
4121,CUST-04121,20-08-2023,Female,35-44,Columbus,OH,Direct,Active
4122,CUST-04122,14-07-2023,Male,55-64,Fort Worth,TX,Paid Search,Active
4123,CUST-04123,26-06-2025,Prefer not to say,35-44,Chicago,IL,Referral,Active
4124,CUST-04124,29-07-2024,Male,35-44,San Diego,CA,Referral,Inactive
4125,CUST-04125,30-11-2025,Male,25-34,New York,NY,Social Media,Active
4126,CUST-04126,28-10-2025,Female,25-34,Chicago,IL,Email,Active
4127,CUST-04127,29-05-2025,Male,35-44,San Jose,CA,Organic Search,Active
4128,CUST-04128,05-02-2025,Female,25-34,Denver,CO,Paid Search,Active
4129,CUST-04129,29-04-2024,Female,25-34,Charlotte,NC,Organic Search,Active
4130,CUST-04130,18-04-2025,Male,35-44,Dallas,TX,Organic Search,Active
4131,CUST-04131,09-06-2023,Male,45-54,New York,NY,Email,Active
4132,CUST-04132,20-06-2023,Male,25-34,Portland,OR,Email,Active
4133,CUST-04133,11-09-2025,Female,45-54,Columbus,OH,Email,Active
4134,CUST-04134,11-01-2024,Female,35-44,New York,NY,Referral,Active
4135,CUST-04135,07-05-2025,Male,18-24,San Antonio,TX,Email,Active
4136,CUST-04136,03-07-2023,Male,25-34,Atlanta,GA,Paid Search,Inactive
4137,CUST-04137,24-12-2024,Male,25-34,Seattle,WA,Referral,Active
4138,CUST-04138,17-09-2025,Male,35-44,Dallas,TX,Organic Search,Active
4139,CUST-04139,13-09-2024,Male,25-34,Columbus,OH,Social Media,Active
4140,CUST-04140,08-01-2025,Male,18-24,New York,NY,Referral,Active
4141,CUST-04141,25-09-2024,Female,35-44,Philadelphia,PA,Organic Search,Active
4142,CUST-04142,08-08-2024,Male,55-64,San Diego,CA,Organic Search,Active
4143,CUST-04143,14-04-2024,Female,35-44,Las Vegas,NV,Direct,Active
4144,CUST-04144,01-07-2025,Female,25-34,Fort Worth,TX,Organic Search,Active
4145,CUST-04145,31-03-2024,Female,25-34,Dallas,TX,Organic Search,Active
4146,CUST-04146,22-10-2025,Female,18-24,Atlanta,GA,Email,Active
4147,CUST-04147,21-08-2023,Female,35-44,Chicago,IL,Organic Search,Active
4148,CUST-04148,23-08-2024,Female,35-44,Charlotte,NC,Paid Search,Active
4149,CUST-04149,04-10-2024,Male,18-24,Charlotte,NC,Email,Active
4150,CUST-04150,18-02-2025,Female,35-44,Phoenix,AZ,Referral,Active
4151,CUST-04151,03-12-2024,Male,35-44,Austin,TX,Direct,Active
4152,CUST-04152,18-05-2024,Male,35-44,New York,NY,Direct,Active
4153,CUST-04153,03-05-2024,Female,35-44,San Antonio,TX,Email,Active
4154,CUST-04154,15-09-2025,Female,55-64,Los Angeles,CA,Referral,Active
4155,CUST-04155,22-07-2023,Female,35-44,Phoenix,AZ,Organic Search,Active
4156,CUST-04156,30-11-2025,Male,45-54,Austin,TX,Social Media,Active
4157,CUST-04157,27-11-2023,Female,55-64,Los Angeles,CA,Social Media,Active
4158,CUST-04158,18-05-2024,Male,55-64,Denver,CO,Organic Search,Active
4159,CUST-04159,02-10-2023,Male,25-34,Chicago,IL,Organic Search,Active
4160,CUST-04160,04-05-2024,Male,25-34,Portland,OR,Paid Search,Active
4161,CUST-04161,05-12-2024,Female,35-44,Miami,FL,Email,Active
4162,CUST-04162,14-07-2023,Female,45-54,Nashville,TN,Organic Search,Active
4163,CUST-04163,02-01-2024,Female,35-44,Houston,TX,Paid Search,Active
4164,CUST-04164,16-05-2024,Male,35-44,Phoenix,AZ,Social Media,Active
4165,CUST-04165,18-05-2025,Male,25-34,Seattle,WA,Direct,Inactive
4166,CUST-04166,18-03-2024,Male,25-34,Austin,TX,Social Media,Active
4167,CUST-04167,20-06-2023,Female,45-54,Fort Worth,TX,Referral,Active
4168,CUST-04168,27-08-2025,Male,55-64,San Diego,CA,Social Media,Active
4169,CUST-04169,15-05-2024,Female,35-44,New York,NY,Direct,Active
4170,CUST-04170,14-07-2025,Female,25-34,Seattle,WA,Email,Active
4171,CUST-04171,05-03-2025,Female,45-54,Philadelphia,PA,Social Media,Active
4172,CUST-04172,21-04-2024,Prefer not to say,35-44,Houston,TX,Social Media,Active
4173,CUST-04173,02-02-2025,Male,65+,Atlanta,GA,Email,Active
4174,CUST-04174,14-01-2024,Non-binary,45-54,Columbus,OH,Paid Search,Active
4175,CUST-04175,25-09-2024,Male,35-44,Washington,DC,Direct,Active
4176,CUST-04176,29-11-2025,Male,45-54,Fort Worth,TX,Email,Active
4177,CUST-04177,30-12-2024,Male,55-64,Seattle,WA,Email,Active
4178,CUST-04178,18-11-2025,Male,55-64,Chicago,IL,Social Media,Active
4179,CUST-04179,07-10-2024,Male,55-64,Austin,TX,Direct,Active
4180,CUST-04180,24-10-2025,Male,55-64,Phoenix,AZ,Social Media,Active
4181,CUST-04181,11-04-2024,Female,55-64,Chicago,IL,Organic Search,Active
4182,CUST-04182,17-08-2023,Female,45-54,Jacksonville,FL,Organic Search,Active
4183,CUST-04183,07-12-2023,Female,25-34,San Jose,CA,Direct,Active
4184,CUST-04184,29-07-2023,Prefer not to say,25-34,Philadelphia,PA,Email,Active
4185,CUST-04185,27-04-2024,Female,35-44,Austin,TX,Email,Active
4186,CUST-04186,13-01-2025,Female,25-34,Jacksonville,FL,Social Media,Active
4187,CUST-04187,27-03-2024,Female,55-64,New York,NY,Direct,Active
4188,CUST-04188,17-06-2025,Female,25-34,Houston,TX,Direct,Active
4189,CUST-04189,13-07-2024,Male,25-34,Portland,OR,Social Media,Inactive
4190,CUST-04190,05-01-2025,Male,35-44,San Jose,CA,Paid Search,Active
4191,CUST-04191,04-01-2024,Female,25-34,Las Vegas,NV,Organic Search,Active
4192,CUST-04192,09-04-2025,Female,18-24,Los Angeles,CA,Referral,Active
4193,CUST-04193,02-06-2025,Female,25-34,New York,NY,Paid Search,Active
4194,CUST-04194,14-02-2025,Female,25-34,New York,NY,Organic Search,Active
4195,CUST-04195,10-10-2025,Female,55-64,Chicago,IL,Direct,Active
4196,CUST-04196,27-10-2024,Male,35-44,New York,NY,Referral,Active
4197,CUST-04197,06-05-2024,Female,25-34,Seattle,WA,Paid Search,Active
4198,CUST-04198,25-04-2024,Female,65+,Phoenix,AZ,Social Media,Inactive
4199,CUST-04199,21-05-2025,Male,18-24,Philadelphia,PA,Organic Search,Active
4200,CUST-04200,08-03-2025,Female,65+,Houston,TX,Social Media,Active
4201,CUST-04201,18-02-2024,Female,35-44,Washington,DC,Paid Search,Inactive
4202,CUST-04202,04-01-2024,Male,55-64,Los Angeles,CA,Organic Search,Active
4203,CUST-04203,21-05-2024,Female,45-54,Los Angeles,CA,Direct,Active
4204,CUST-04204,30-11-2025,Female,25-34,Los Angeles,CA,Paid Search,Active
4205,CUST-04205,26-02-2025,Female,35-44,San Diego,CA,Organic Search,Active
4206,CUST-04206,13-05-2024,Female,45-54,Jacksonville,FL,Email,Inactive
4207,CUST-04207,15-11-2024,Male,35-44,Dallas,TX,Referral,Active
4208,CUST-04208,02-12-2024,Male,35-44,San Diego,CA,Email,Active
4209,CUST-04209,14-08-2025,Non-binary,35-44,Portland,OR,Email,Active
4210,CUST-04210,08-04-2025,Male,18-24,Los Angeles,CA,Referral,Active
4211,CUST-04211,19-12-2024,Male,45-54,Austin,TX,Referral,Active
4212,CUST-04212,31-01-2024,Male,45-54,Chicago,IL,Social Media,Active
4213,CUST-04213,27-02-2024,Male,65+,Boston,MA,Paid Search,Active
4214,CUST-04214,31-12-2023,Male,25-34,Houston,TX,Email,Active
4215,CUST-04215,14-08-2025,Male,18-24,Columbus,OH,Referral,Active
4216,CUST-04216,22-09-2023,Male,35-44,New York,NY,Organic Search,Active
4217,CUST-04217,18-11-2024,Male,35-44,Phoenix,AZ,Paid Search,Active
4218,CUST-04218,11-07-2025,Female,45-54,Dallas,TX,Email,Active
4219,CUST-04219,05-06-2023,Male,45-54,Austin,TX,Direct,Active
4220,CUST-04220,20-02-2024,Male,45-54,Portland,OR,Email,Active
4221,CUST-04221,10-10-2024,Male,55-64,Columbus,OH,Organic Search,Active
4222,CUST-04222,22-10-2023,Female,35-44,Fort Worth,TX,Social Media,Active
4223,CUST-04223,19-04-2024,Male,35-44,Chicago,IL,Email,Active
4224,CUST-04224,11-09-2024,Female,18-24,San Jose,CA,Paid Search,Active
4225,CUST-04225,19-10-2023,Male,25-34,Las Vegas,NV,Organic Search,Active
4226,CUST-04226,14-09-2023,Female,65+,Charlotte,NC,Organic Search,Active
4227,CUST-04227,25-10-2024,Male,35-44,New York,NY,Direct,Active
4228,CUST-04228,22-09-2024,Female,45-54,Dallas,TX,Referral,Active
4229,CUST-04229,03-10-2024,Female,45-54,Denver,CO,Email,Active
4230,CUST-04230,28-12-2024,Female,45-54,Chicago,IL,Social Media,Active
4231,CUST-04231,30-01-2024,Female,35-44,Seattle,WA,Referral,Inactive
4232,CUST-04232,07-08-2023,Female,18-24,Philadelphia,PA,Organic Search,Active
4233,CUST-04233,19-08-2023,Female,35-44,Chicago,IL,Organic Search,Active
4234,CUST-04234,05-06-2024,Female,45-54,Denver,CO,Organic Search,Active
4235,CUST-04235,08-12-2023,Female,45-54,Portland,OR,Paid Search,Active
4236,CUST-04236,22-01-2025,Male,55-64,New York,NY,Paid Search,Active
4237,CUST-04237,12-09-2023,Male,25-34,Columbus,OH,Organic Search,Active
4238,CUST-04238,28-12-2023,Male,45-54,Dallas,TX,Paid Search,Active
4239,CUST-04239,14-04-2024,Female,35-44,New York,NY,Paid Search,Active
4240,CUST-04240,04-10-2025,Female,25-34,Los Angeles,CA,Paid Search,Active
4241,CUST-04241,18-07-2023,Male,45-54,Los Angeles,CA,Social Media,Active
4242,CUST-04242,06-10-2023,Non-binary,25-34,Jacksonville,FL,Paid Search,Active
4243,CUST-04243,09-11-2023,Female,55-64,Philadelphia,PA,Direct,Active
4244,CUST-04244,24-10-2023,Female,25-34,New York,NY,Referral,Active
4245,CUST-04245,29-09-2025,Male,65+,New York,NY,Paid Search,Active
4246,CUST-04246,05-08-2024,Prefer not to say,25-34,Washington,DC,Email,Active
4247,CUST-04247,06-01-2024,Female,55-64,Charlotte,NC,Organic Search,Active
4248,CUST-04248,28-02-2024,Male,65+,San Diego,CA,Organic Search,Active
4249,CUST-04249,29-09-2024,Male,25-34,Austin,TX,Paid Search,Active
4250,CUST-04250,13-09-2025,Female,55-64,Houston,TX,Referral,Active
4251,CUST-04251,29-02-2024,Female,18-24,San Jose,CA,Paid Search,Active
4252,CUST-04252,22-04-2025,Female,45-54,Chicago,IL,Email,Active
4253,CUST-04253,11-06-2023,Female,25-34,Philadelphia,PA,Organic Search,Inactive
4254,CUST-04254,13-03-2024,Female,25-34,Fort Worth,TX,Social Media,Active
4255,CUST-04255,11-11-2023,Male,25-34,New York,NY,Email,Inactive
4256,CUST-04256,25-08-2025,Male,45-54,Miami,FL,Paid Search,Active
4257,CUST-04257,24-11-2023,Male,45-54,Austin,TX,Direct,Active
4258,CUST-04258,21-10-2024,Female,18-24,Chicago,IL,Email,Active
4259,CUST-04259,28-11-2023,Female,35-44,Houston,TX,Organic Search,Active
4260,CUST-04260,20-01-2024,Female,45-54,Jacksonville,FL,Paid Search,Active
4261,CUST-04261,29-10-2025,Male,25-34,San Jose,CA,Social Media,Active
4262,CUST-04262,11-02-2024,Male,25-34,Jacksonville,FL,Social Media,Active
4263,CUST-04263,24-05-2025,Female,25-34,Austin,TX,Organic Search,Active
4264,CUST-04264,29-08-2023,Male,45-54,Washington,DC,Paid Search,Active
4265,CUST-04265,21-06-2023,Male,45-54,Philadelphia,PA,Social Media,Active
4266,CUST-04266,09-12-2023,Male,35-44,Fort Worth,TX,Email,Active
4267,CUST-04267,23-09-2024,Female,25-34,Houston,TX,Referral,Active
4268,CUST-04268,17-07-2024,Male,35-44,Austin,TX,Organic Search,Active
4269,CUST-04269,23-08-2023,Female,45-54,San Diego,CA,Paid Search,Active
4270,CUST-04270,11-09-2024,Female,25-34,Austin,TX,Paid Search,Active
4271,CUST-04271,07-08-2024,Female,25-34,San Antonio,TX,Email,Active
4272,CUST-04272,10-09-2023,Female,35-44,Jacksonville,FL,Paid Search,Active
4273,CUST-04273,04-09-2023,Non-binary,18-24,Columbus,OH,Paid Search,Active
4274,CUST-04274,31-03-2024,Male,45-54,Phoenix,AZ,Social Media,Active
4275,CUST-04275,13-09-2023,Male,35-44,New York,NY,Paid Search,Inactive
4276,CUST-04276,18-02-2024,Female,55-64,Fort Worth,TX,Organic Search,Inactive
4277,CUST-04277,18-05-2024,Female,35-44,Boston,MA,Paid Search,Active
4278,CUST-04278,09-01-2024,Female,55-64,Columbus,OH,Email,Active
4279,CUST-04279,13-07-2023,Female,65+,Las Vegas,NV,Paid Search,Active
4280,CUST-04280,05-12-2024,Female,35-44,Charlotte,NC,Organic Search,Active
4281,CUST-04281,28-11-2023,Male,25-34,Phoenix,AZ,Organic Search,Active
4282,CUST-04282,23-11-2023,Male,35-44,Los Angeles,CA,Email,Active
4283,CUST-04283,04-08-2023,Female,45-54,San Antonio,TX,Referral,Active
4284,CUST-04284,15-04-2025,Male,18-24,New York,NY,Paid Search,Active
4285,CUST-04285,22-08-2023,Female,25-34,New York,NY,Organic Search,Active
4286,CUST-04286,06-07-2024,Male,35-44,Fort Worth,TX,Email,Inactive
4287,CUST-04287,25-11-2023,Female,25-34,Las Vegas,NV,Organic Search,Active
4288,CUST-04288,21-03-2024,Male,18-24,Los Angeles,CA,Organic Search,Active
4289,CUST-04289,12-02-2024,Female,45-54,Los Angeles,CA,Social Media,Active
4290,CUST-04290,10-10-2024,Male,45-54,San Antonio,TX,Paid Search,Active
4291,CUST-04291,13-06-2024,Male,35-44,Houston,TX,Referral,Active
4292,CUST-04292,28-06-2025,Male,25-34,San Jose,CA,Referral,Active
4293,CUST-04293,09-07-2023,Male,25-34,Fort Worth,TX,Paid Search,Active
4294,CUST-04294,07-12-2023,Female,65+,Houston,TX,Organic Search,Active
4295,CUST-04295,02-11-2024,Male,55-64,Seattle,WA,Email,Active
4296,CUST-04296,13-06-2025,Male,55-64,Los Angeles,CA,Referral,Inactive
4297,CUST-04297,31-07-2023,Male,55-64,Austin,TX,Paid Search,Active
4298,CUST-04298,25-11-2024,Female,25-34,Las Vegas,NV,Direct,Active
4299,CUST-04299,04-11-2023,Male,25-34,Chicago,IL,Social Media,Active
4300,CUST-04300,08-11-2025,Male,35-44,Jacksonville,FL,Direct,Active
4301,CUST-04301,12-08-2023,Female,45-54,Portland,OR,Social Media,Active
4302,CUST-04302,20-03-2024,Male,45-54,Houston,TX,Email,Active
4303,CUST-04303,06-11-2023,Male,18-24,Chicago,IL,Organic Search,Active
4304,CUST-04304,15-11-2025,Male,35-44,Miami,FL,Social Media,Active
4305,CUST-04305,04-05-2025,Female,35-44,Los Angeles,CA,Email,Active
4306,CUST-04306,09-10-2025,Male,18-24,Atlanta,GA,Organic Search,Active
4307,CUST-04307,07-10-2023,Female,35-44,Los Angeles,CA,Direct,Active
4308,CUST-04308,15-05-2024,Female,35-44,Austin,TX,Organic Search,Active
4309,CUST-04309,14-08-2024,Male,45-54,Charlotte,NC,Organic Search,Active
4310,CUST-04310,11-06-2025,Male,25-34,Seattle,WA,Organic Search,Active
4311,CUST-04311,31-08-2025,Female,35-44,Jacksonville,FL,Organic Search,Active
4312,CUST-04312,10-06-2024,Male,25-34,Charlotte,NC,Email,Active
4313,CUST-04313,01-03-2025,Female,25-34,Dallas,TX,Social Media,Active
4314,CUST-04314,17-12-2024,Male,55-64,Charlotte,NC,Organic Search,Active
4315,CUST-04315,26-08-2023,Female,25-34,Los Angeles,CA,Social Media,Active
4316,CUST-04316,06-09-2023,Female,25-34,Houston,TX,Social Media,Active
4317,CUST-04317,09-08-2024,Female,25-34,Phoenix,AZ,Referral,Active
4318,CUST-04318,21-07-2025,Female,45-54,Los Angeles,CA,Referral,Active
4319,CUST-04319,02-11-2023,Female,25-34,Seattle,WA,Email,Active
4320,CUST-04320,05-10-2023,Male,55-64,Chicago,IL,Email,Active
4321,CUST-04321,06-04-2024,Male,35-44,New York,NY,Organic Search,Active
4322,CUST-04322,08-01-2024,Female,55-64,Boston,MA,Direct,Active
4323,CUST-04323,04-09-2023,Male,18-24,Jacksonville,FL,Organic Search,Active
4324,CUST-04324,30-01-2024,Female,18-24,Jacksonville,FL,Organic Search,Active
4325,CUST-04325,02-03-2024,Female,25-34,Nashville,TN,Email,Active
4326,CUST-04326,16-10-2023,Male,55-64,Charlotte,NC,Social Media,Active
4327,CUST-04327,07-10-2025,Male,45-54,Seattle,WA,Direct,Active
4328,CUST-04328,05-11-2023,Female,25-34,Washington,DC,Email,Active
4329,CUST-04329,19-08-2025,Female,35-44,Miami,FL,Organic Search,Inactive
4330,CUST-04330,15-06-2023,Male,55-64,Houston,TX,Organic Search,Active
4331,CUST-04331,06-05-2025,Male,45-54,New York,NY,Paid Search,Active
4332,CUST-04332,24-09-2025,Female,35-44,Charlotte,NC,Email,Active
4333,CUST-04333,04-09-2023,Male,25-34,San Antonio,TX,Direct,Active
4334,CUST-04334,25-05-2025,Male,45-54,New York,NY,Email,Active
4335,CUST-04335,13-08-2025,Non-binary,25-34,Miami,FL,Organic Search,Active
4336,CUST-04336,17-01-2025,Male,35-44,Dallas,TX,Referral,Active
4337,CUST-04337,25-07-2023,Male,35-44,Dallas,TX,Email,Active
4338,CUST-04338,11-10-2024,Male,55-64,Austin,TX,Referral,Active
4339,CUST-04339,10-04-2024,Male,25-34,Columbus,OH,Referral,Active
4340,CUST-04340,15-03-2024,Male,45-54,San Diego,CA,Direct,Active
4341,CUST-04341,05-05-2025,Female,25-34,Washington,DC,Paid Search,Active
4342,CUST-04342,18-05-2025,Non-binary,35-44,Charlotte,NC,Organic Search,Active
4343,CUST-04343,06-03-2025,Male,18-24,Austin,TX,Email,Active
4344,CUST-04344,21-04-2025,Female,25-34,Charlotte,NC,Organic Search,Active
4345,CUST-04345,26-10-2025,Male,35-44,Miami,FL,Referral,Active
4346,CUST-04346,29-03-2025,Female,45-54,Miami,FL,Paid Search,Active
4347,CUST-04347,25-09-2024,Male,55-64,San Diego,CA,Social Media,Active
4348,CUST-04348,25-02-2024,Male,35-44,Miami,FL,Email,Active
4349,CUST-04349,21-03-2025,Female,25-34,Seattle,WA,Social Media,Active
4350,CUST-04350,01-06-2023,Male,25-34,San Antonio,TX,Email,Active
4351,CUST-04351,25-01-2025,Male,35-44,Las Vegas,NV,Paid Search,Active
4352,CUST-04352,30-06-2025,Female,18-24,New York,NY,Social Media,Inactive
4353,CUST-04353,14-11-2024,Male,45-54,Chicago,IL,Referral,Active
4354,CUST-04354,13-02-2025,Female,18-24,Las Vegas,NV,Direct,Active
4355,CUST-04355,19-08-2025,Female,35-44,Philadelphia,PA,Organic Search,Active
4356,CUST-04356,18-03-2025,Male,55-64,Denver,CO,Paid Search,Active
4357,CUST-04357,13-12-2023,Male,18-24,Seattle,WA,Social Media,Active
4358,CUST-04358,23-01-2024,Female,35-44,Boston,MA,Direct,Active
4359,CUST-04359,24-10-2025,Male,55-64,San Diego,CA,Email,Active
4360,CUST-04360,25-01-2024,Male,25-34,San Antonio,TX,Paid Search,Active
4361,CUST-04361,26-09-2023,Non-binary,18-24,San Jose,CA,Direct,Active
4362,CUST-04362,10-12-2023,Male,35-44,Washington,DC,Organic Search,Active
4363,CUST-04363,17-10-2025,Female,45-54,Las Vegas,NV,Paid Search,Active
4364,CUST-04364,30-04-2024,Female,45-54,Houston,TX,Social Media,Active
4365,CUST-04365,07-08-2023,Female,25-34,Columbus,OH,Paid Search,Active
4366,CUST-04366,13-10-2023,Female,25-34,Phoenix,AZ,Referral,Active
4367,CUST-04367,04-08-2024,Male,35-44,Nashville,TN,Referral,Inactive
4368,CUST-04368,18-11-2024,Male,35-44,Fort Worth,TX,Email,Active
4369,CUST-04369,17-09-2023,Female,25-34,Philadelphia,PA,Organic Search,Active
4370,CUST-04370,28-08-2024,Male,18-24,San Diego,CA,Paid Search,Active
4371,CUST-04371,15-08-2023,Female,25-34,Phoenix,AZ,Email,Active
4372,CUST-04372,06-05-2024,Female,25-34,Fort Worth,TX,Organic Search,Active
4373,CUST-04373,01-05-2024,Male,55-64,Las Vegas,NV,Social Media,Active
4374,CUST-04374,05-07-2023,Male,35-44,New York,NY,Referral,Inactive
4375,CUST-04375,09-07-2024,Non-binary,18-24,Dallas,TX,Paid Search,Active
4376,CUST-04376,06-01-2025,Male,55-64,Portland,OR,Social Media,Active
4377,CUST-04377,16-01-2024,Female,25-34,New York,NY,Referral,Active
4378,CUST-04378,04-07-2023,Male,45-54,Chicago,IL,Direct,Active
4379,CUST-04379,29-09-2025,Male,45-54,Seattle,WA,Social Media,Active
4380,CUST-04380,24-05-2025,Male,18-24,Philadelphia,PA,Direct,Active
4381,CUST-04381,01-04-2024,Male,35-44,Los Angeles,CA,Paid Search,Active
4382,CUST-04382,05-01-2024,Male,45-54,Chicago,IL,Email,Active
4383,CUST-04383,04-08-2023,Female,55-64,Washington,DC,Social Media,Active
4384,CUST-04384,28-10-2023,Male,35-44,New York,NY,Organic Search,Active
4385,CUST-04385,09-02-2025,Prefer not to say,18-24,Las Vegas,NV,Social Media,Active
4386,CUST-04386,17-07-2023,Male,45-54,San Jose,CA,Email,Active
4387,CUST-04387,18-11-2024,Female,18-24,Jacksonville,FL,Direct,Active
4388,CUST-04388,11-06-2023,Male,35-44,Houston,TX,Email,Active
4389,CUST-04389,28-07-2023,Male,25-34,Dallas,TX,Social Media,Inactive
4390,CUST-04390,14-09-2023,Female,45-54,Boston,MA,Direct,Inactive
4391,CUST-04391,12-11-2024,Male,18-24,Portland,OR,Organic Search,Active
4392,CUST-04392,23-07-2023,Female,45-54,Jacksonville,FL,Direct,Active
4393,CUST-04393,10-11-2024,Female,35-44,Atlanta,GA,Organic Search,Active
4394,CUST-04394,10-10-2025,Female,25-34,Philadelphia,PA,Social Media,Active
4395,CUST-04395,03-01-2024,Male,18-24,Los Angeles,CA,Social Media,Inactive
4396,CUST-04396,19-09-2025,Female,35-44,Fort Worth,TX,Social Media,Active
4397,CUST-04397,28-12-2024,Female,25-34,Portland,OR,Email,Active
4398,CUST-04398,01-11-2023,Male,18-24,Philadelphia,PA,Social Media,Active
4399,CUST-04399,16-04-2025,Female,35-44,Jacksonville,FL,Email,Inactive
4400,CUST-04400,05-06-2024,Female,18-24,New York,NY,Organic Search,Active
4401,CUST-04401,29-10-2024,Male,65+,Los Angeles,CA,Social Media,Active
4402,CUST-04402,04-11-2023,Female,25-34,Seattle,WA,Paid Search,Active
